Id, Name, TrackingID, Creative, Clicks, Impressions, DateStamp
45671, 300x250, _BL46109b7__, 40297_SECR_Wedding Awareness_160x600_5.3.16__BL46109b7__, 20, 3282, 4/3/2017 12:00:00 AM
45671, 300x250, _BL46109b7__, 40297_SECR_Wedding Awareness_30x250_5.3.16__BL46109b7__, 15, 35594, 4/3/2017 12:00:00 AM
45671, 300x250, _BL46109b7__, 40297_SECR_Wedding Awareness_728x90_5.3.16__BL46109b7__, 8, 10923, 4/3/2017 12:00:00 AM
40460, 300x250Static, _BL321e702__, 40460_Chevy_City_4.17.17_320x50_BL321e702__, 125, 72540, 4/17/2017 12:00:00 AM
40460, 300x250Static, _BL321e702__, 40460_Chevy_City_4.17.17_320x50_Retargeting_BL321e702__, 3, 2115, 4/17/2017 12:00:00 AM
40460, 300x250Static, _BL321e702__, 40460_Chevy_City_4.7.17_300x250_Generic_BL321e702__, 8, 8383, 4/7/2017 12:00:00 AM
40460, 300x250Static, _BL321e702__, 40460_Sam_Leman_Chevy_City_2.2.17_300x250_Generic_BL321e702__, 11, 22235, 4/7/2017 12:00:00 AM
40460, 300x250Static, _BL321e702__, 40460_Sam_Leman_Chevy_City_2.2.17_300x600_Generic_BL321e702__, 1, 1674, 4/7/2017 12:00:00 AM
40460, 300x250Static, _BL321e702__, 40460_Sam_Leman_Chevy_City_2.2.17_728x90_Generic_BL321e702__, 6, 15853, 4/7/2017 12:00:00 AM
40460, 300x250Static, _BL321e702__, 40460_Sam_Leman_Chevy_City_4.24.17_300x600_Equinox_BL321e702__, 0, 7, 4/24/2017 12:00:00 AM
40460, 300x250Static, _BL321e702__, 40460_Sam_Leman_Chevy_City_4.24.17_300x600_Traverse_BL321e702__, 0, 4, 4/24/2017 12:00:00 AM
40464, 300x250, _BLda08e8b__, 40464_Mazda_4.12.17_320x50_BLda08e8b__, 13, 12762, 4/12/2017 12:00:00 AM
40464, 300x250, _BLda08e8b__, 40464_Mazda_4.7.17_300x250_Generic_BLda08e8b__, 1, 3274, 4/7/2017 12:00:00 AM
40464, 300x250, _BLda08e8b__, 40464_Sam_Leman_Mazda_2.2.17_Generic_300x250_BLda08e8b__, 0, 559, 4/7/2017 12:00:00 AM
40464, 300x250, _BLda08e8b__, 40464_Sam_Leman_Mazda_2.2.17_Generic_300x600_BLda08e8b__, 0, 31, 4/7/2017 12:00:00 AM
40464, 300x250, _BLda08e8b__, 40464_Sam_Leman_Mazda_2.2.17_Generic_728x90_BLda08e8b__, 0, 554, 4/7/2017 12:00:00 AM
40464, 300x250, _BLda08e8b__, 40464_Sam_Leman_Mazda_4.12.17_CX5_300x600_BLda08e8b__, 0, 676, 4/12/2017 12:00:00 AM
40464, 300x250, _BLda08e8b__, 40464_Sam_Leman_Mazda_4.12.17_Mazda6_300x600_BLda08e8b__, 2, 1294, 4/12/2017 12:00:00 AM
40647, NewRetargeting, _BL6fbecea__, 40547_Coldwell_Banker_DC_12.8.16_300x250_BannerlinkRetargeting_BL6fbecea__, 7, 27944, 4/1/2017 12:00:00 AM
40645, NewRetargeting, _BL408c27e__, 40645_Coldwell_Banker_Dallas_12.8.16_300x250_BannerlinkRetargeting_BL408c27e__, 14, 31823, 4/1/2017 12:00:00 AM
40648, NewRetargeting, _BL461be4b__, 40648_Coldwell_Banker_Baltimore_12.8.16_300x250_BannerlinkRetargeting_BL461be4b__, 5, 27656, 4/1/2017 12:00:00 AM
40649, NewRetargeting, _BL58d530b__, 40649_Coldwell_Banker_Atlanta_12.8.16_300x250_BannerlinkRetargeting_BL58d530b__, 10, 30809, 4/1/2017 12:00:00 AM
40652, NewRetargeting, _BLaa0a177__, 40652_Coldwell_Banker_WC_Florida_12.8.16_300x250_BannerlinkRetargeting_BLaa0a177__, 7, 27428, 4/1/2017 12:00:00 AM
40653, NewRetargeting, _BL7ae3d20__, 40653_Coldwell_Banker_SW_Florida_12.8.16_300x250_BannerlinkRetargeting_BL7ae3d20__, 5, 18478, 4/1/2017 12:00:00 AM
40654, NewRetargeting, _BL2165aed__, 40654_Coldwell_Banker_SE_Florida_12.8.16_300x250_BannerlinkRetargeting_BL2165aed__, 24, 115055, 4/1/2017 12:00:00 AM
40655, NewRetargeting, _BL2dc8535__, 40655_Coldwell_Banker_EC_Florida_12.8.16_300x250_BannerlinkRetargeting_BL2dc8535__, 11, 35420, 4/1/2017 12:00:00 AM
40656, NewRetargeting, _BLa7ffbe7__, 40656_Coldwell_Banker_NW_Florida_12.8.16_300x250_BannerlinkRetargeting_BLa7ffbe7__, 5, 23216, 4/1/2017 12:00:00 AM
40690, 300x250, _BLdbfa4c7__, 40690_Vistancia_2.22.17_300x250_Tour&Taste_BLdbfa4c7__, 0, 1, 4/3/2017 12:00:00 AM
40690, 300x250, _BLdbfa4c7__, 40690_Vistancia_2.22.17_320x50_Tour&Taste_BLdbfa4c7__, 0, 1, 4/3/2017 12:00:00 AM
40690, 300x250, _BLdbfa4c7__, 40690_Vistancia_2.3.17_300x250_BlackstoneAtVistancia_LuxuryLiving_BLdbfa4c7__, 3, 2632, 4/1/2017 12:00:00 AM
40690, 300x250, _BLdbfa4c7__, 40690_Vistancia_2.3.17_300x250_BlackstoneCountyClub_BLdbfa4c7__, 13, 8347, 4/1/2017 12:00:00 AM
40690, 300x250, _BLdbfa4c7__, 40690_Vistancia_2.3.17_300x250_TheVillage_Community_A_BLdbfa4c7__, 24, 11487, 4/1/2017 12:00:00 AM
40690, 300x250, _BLdbfa4c7__, 40690_Vistancia_2.3.17_300x250_TheVillage_Community_B_BLdbfa4c7__, 9, 8943, 4/1/2017 12:00:00 AM
40690, 300x250, _BLdbfa4c7__, 40690_Vistancia_2.3.17_300x50_BlackstoneAtVistancia_LuxuryLiving_BLdbfa4c7__, 0, 279, 4/1/2017 12:00:00 AM
40690, 300x250, _BLdbfa4c7__, 40690_Vistancia_2.3.17_300x50_BlackstoneCountyClub_BLdbfa4c7__, 0, 1612, 4/1/2017 12:00:00 AM
40690, 300x250, _BLdbfa4c7__, 40690_Vistancia_2.3.17_300x50_TheVillage_Community_A_BLdbfa4c7__, 2, 2047, 4/1/2017 12:00:00 AM
40690, 300x250, _BLdbfa4c7__, 40690_Vistancia_2.3.17_300x50_TheVillage_Community_B_BLdbfa4c7__, 0, 228, 4/1/2017 12:00:00 AM
40690, 300x250, _BLdbfa4c7__, 40690_Vistancia_2.3.17_320x50_BlackstoneAtVistancia_LuxuryLiving_BLdbfa4c7__, 30, 14890, 4/1/2017 12:00:00 AM
40690, 300x250, _BLdbfa4c7__, 40690_Vistancia_2.3.17_320x50_BlackstoneCountyClub_BLdbfa4c7__, 39, 26842, 4/1/2017 12:00:00 AM
40690, 300x250, _BLdbfa4c7__, 40690_Vistancia_2.3.17_320x50_TheVillage_Community_A_BLdbfa4c7__, 63, 37123, 4/1/2017 12:00:00 AM
40690, 300x250, _BLdbfa4c7__, 40690_Vistancia_4.10.17_300x250_LuxuryFoodandWine_BLdbfa4c7__, 60, 24086, 4/11/2017 12:00:00 AM
40690, 300x250, _BLdbfa4c7__, 40690_Vistancia_4.10.17_300x50_LuxuryFoodandWine_BLdbfa4c7__, 1, 1176, 4/11/2017 12:00:00 AM
40690, 300x250, _BLdbfa4c7__, 40690_Vistancia_4.10.17_320x50_LuxuryFoodandWine_BLdbfa4c7__, 57, 32198, 4/11/2017 12:00:00 AM
40808, static, _BL62effc7__, 40808_Coldwell_Banker_NRT_DFW_Static_3.17.17_320x480_BL62effc7__, 17, 802, 4/1/2017 12:00:00 AM
40808, static, _BL62effc7__, 40808_Coldwell_Banker_NRT_DFW_Static_3.2.17_300x250_BL62effc7__, 36, 47460, 4/1/2017 12:00:00 AM
40808, static, _BL62effc7__, 40808_Coldwell_Banker_NRT_DFW_Static_3.2.17_300x600_BL62effc7__, 11, 12393, 4/1/2017 12:00:00 AM
40808, static, _BL62effc7__, 40808_Coldwell_Banker_NRT_DFW_Static_3.2.17_320x50_BL62effc7__, 625, 252537, 4/1/2017 12:00:00 AM
40809, static, _BL1bc1491__, 40809_Coldwell_Banker_NRT_Washington_DC_Static_3.17.17_320x480_BL1bc1491__, 116, 6754, 4/1/2017 12:00:00 AM
40809, static, _BL1bc1491__, 40809_Coldwell_Banker_NRT_Washington_DC_Static_3.2.17_300x250_BL1bc1491__, 21, 69697, 4/1/2017 12:00:00 AM
40809, static, _BL1bc1491__, 40809_Coldwell_Banker_NRT_Washington_DC_Static_3.2.17_300x600_BL1bc1491__, 8, 10502, 4/1/2017 12:00:00 AM
40809, static, _BL1bc1491__, 40809_Coldwell_Banker_NRT_Washington_DC_Static_3.2.17_320x50_BL1bc1491__, 648, 316214, 4/1/2017 12:00:00 AM
40810, static, _BLc205302__, 40810_Coldwell_Banker_NRT_Baltimore_Static_3.17.17_320x480_BLc205302__, 46, 2192, 4/1/2017 12:00:00 AM
40810, static, _BLc205302__, 40810_Coldwell_Banker_NRT_Baltimore_Static_3.2.17_300x250_BLc205302__, 37, 77662, 4/1/2017 12:00:00 AM
40810, static, _BLc205302__, 40810_Coldwell_Banker_NRT_Baltimore_Static_3.2.17_300x600_BLc205302__, 2, 2005, 4/1/2017 12:00:00 AM
40810, static, _BLc205302__, 40810_Coldwell_Banker_NRT_Baltimore_Static_3.2.17_320x50_BLc205302__, 754, 311722, 4/1/2017 12:00:00 AM
40811, static, _BL0842f8b__, 40811_Coldwell_Banker_NRT_Atlanta_Static_3.17.17_320x480_BL0842f8b__, 17, 913, 4/1/2017 12:00:00 AM
40811, static, _BL0842f8b__, 40811_Coldwell_Banker_NRT_Atlanta_Static_3.2.17_300x250_BL0842f8b__, 42, 81553, 4/1/2017 12:00:00 AM
40811, static, _BL0842f8b__, 40811_Coldwell_Banker_NRT_Atlanta_Static_3.2.17_300x600_BL0842f8b__, 19, 14301, 4/1/2017 12:00:00 AM
40811, static, _BL0842f8b__, 40811_Coldwell_Banker_NRT_Atlanta_Static_3.2.17_320x50_BL0842f8b__, 121, 90033, 4/1/2017 12:00:00 AM
40812, static, _BL5cfcb3d__, 40812_Coldwell_Banker_NRT_West_Central_FL_Static_3.17.17_320x480_BL5cfcb3d__, 172, 8779, 4/1/2017 12:00:00 AM
40812, static, _BL5cfcb3d__, 40812_Coldwell_Banker_NRT_West_Central_FL_Static_3.2.17_300x250_BL5cfcb3d__, 46, 71050, 4/1/2017 12:00:00 AM
40812, static, _BL5cfcb3d__, 40812_Coldwell_Banker_NRT_West_Central_FL_Static_3.2.17_320x50_BL5cfcb3d__, 663, 303261, 4/1/2017 12:00:00 AM
40813, static, _BLc69d29a__, 40813_Coldwell_Banker_NRT_SW_FL_Naples_Static_3.2.17_300x250_BLc69d29a__, 17, 47749, 4/1/2017 12:00:00 AM
40813, static, _BLc69d29a__, 40813_Coldwell_Banker_NRT_SW_FL_Naples_Static_3.2.17_300x600_BLc69d29a__, 7, 7642, 4/1/2017 12:00:00 AM
40813, static, _BLc69d29a__, 40813_Coldwell_Banker_NRT_SW_FL_Naples_Static_3.2.17_320x480_BLc69d29a__, 2, 475, 4/1/2017 12:00:00 AM
40813, static, _BLc69d29a__, 40813_Coldwell_Banker_NRT_SW_FL_Naples_Static_3.2.17_320x50_BLc69d29a__, 505, 216660, 4/1/2017 12:00:00 AM
40814, static, _BLedd2e78__, 40814_Coldwell_Banker_NRT_SE_FL_Static_3.17.17_320x480_BLedd2e78__, 381, 21391, 4/1/2017 12:00:00 AM
40814, static, _BLedd2e78__, 40814_Coldwell_Banker_NRT_SE_FL_Static_3.2.17_300x250_BLedd2e78__, 108, 267193, 4/1/2017 12:00:00 AM
40814, static, _BLedd2e78__, 40814_Coldwell_Banker_NRT_SE_FL_Static_3.2.17_300x600_BLedd2e78__, 37, 28425, 4/1/2017 12:00:00 AM
40814, static, _BLedd2e78__, 40814_Coldwell_Banker_NRT_SE_FL_Static_3.2.17_320x50_BLedd2e78__, 2145, 810979, 4/1/2017 12:00:00 AM
40816, static, _BL496b2d1__, 40816_Coldwell_Banker_NRT_East_Central_FL_Static_3.17.17_320x480_BL496b2d1__, 133, 9042, 4/1/2017 12:00:00 AM
40816, static, _BL496b2d1__, 40816_Coldwell_Banker_NRT_East_Central_FL_Static_3.2.17_300x250_BL496b2d1__, 45, 128653, 4/1/2017 12:00:00 AM
40816, static, _BL496b2d1__, 40816_Coldwell_Banker_NRT_East_Central_FL_Static_3.2.17_300x600_BL496b2d1__, 15, 26143, 4/1/2017 12:00:00 AM
40816, static, _BL496b2d1__, 40816_Coldwell_Banker_NRT_East_Central_FL_Static_3.2.17_320x50_BL496b2d1__, 1563, 525409, 4/1/2017 12:00:00 AM
40817, static, _BL6e88850__, 40817_Coldwell_Banker_NRT_NW_FL_Static_3.17.17_320x480_BL6e88850__, 8, 465, 4/1/2017 12:00:00 AM
40817, static, _BL6e88850__, 40817_Coldwell_Banker_NRT_NW_FL_Static_3.2.17_300x250_BL6e88850__, 24, 54140, 4/1/2017 12:00:00 AM
40817, static, _BL6e88850__, 40817_Coldwell_Banker_NRT_NW_FL_Static_3.2.17_300x600_BL6e88850__, 4, 6377, 4/1/2017 12:00:00 AM
40817, static, _BL6e88850__, 40817_Coldwell_Banker_NRT_NW_FL_Static_3.2.17_320x50_BL6e88850__, 460, 249895, 4/1/2017 12:00:00 AM
40885, 300x250, _BLca4778d__, 40885_Chevrolet_Boston_3.1.17_300x250_BLca4778d__, 2, 10033, 4/1/2017 12:00:00 AM
40885, 300x250, _BLca4778d__, 40885_Chevrolet_Boston_4.3.17_300x250_BLca4778d__, 77, 99305, 4/3/2017 12:00:00 AM
40972, 320x50, _BL19e14af__, 40972_All_Nippon_Airways_Chicago_1.30.17_320x50_GFChicago_BL19e14af__, 883, 251410, 4/1/2017 12:00:00 AM
40972, 320x50, _BL19e14af__, 40972_All_Nippon_Airways_Chicago_3.7.17_320x50_B_BL19e14af__, 756, 312604, 4/1/2017 12:00:00 AM
40972, 320x50, _BL19e14af__, 40972_All_Nippon_Airways_Houston_2.7.17_300x250_C_Class_BL19e14af__, 71, 35314, 4/1/2017 12:00:00 AM
40972, 320x50, _BL19e14af__, 40972_All_Nippon_Airways_Houston_2.7.17_300x250_Network_BL19e14af__, 48, 17635, 4/1/2017 12:00:00 AM
40972, 320x50, _BL19e14af__, 40972_All_Nippon_Airways_Houston_2.7.17_320x50_C_Class_BL19e14af__, 284, 91857, 4/1/2017 12:00:00 AM
40972, 320x50, _BL19e14af__, 40972_All_Nippon_Airways_Houston_2.7.17_320x50_Network_BL19e14af__, 42, 14310, 4/1/2017 12:00:00 AM
40972, 320x50, _BL19e14af__, 40972_All_Nippon_Airways_Nike_4.18.17_300x250_BL19e14af__, 68, 50056, 4/18/2017 12:00:00 AM
40972, 320x50, _BL19e14af__, 40972_All_Nippon_Airways_Nike_4.18.17_320x50_BL19e14af__, 231, 112909, 4/18/2017 12:00:00 AM
41005, Modular1, _BL3A4F4081B5B__, 4100_RBA_Cinci_ManMarketing_3.2.16_300x250 Bannerlink_BL3A4F4081B5B__, 18, 61350, 4/1/2017 12:00:00 AM
41005, Mobile, _BLae08aa1__, 41005_RBA_Cincy_4.4.17_320x50_BLae08aa1__, 0, 119, 4/6/2017 12:00:00 AM
41006, Mobile, _BL76b77b9__, 41006_RBA_Dayton_4.4.17_320x50_BL76b77b9__, 0, 2683, 4/5/2017 12:00:00 AM
41006, Modular1, _BLE2F8908307E__, 41006_RBA_Dayton_ManMarketing_3.2.16_300x250 Bannerlink_BLE2F8908307E__, 10, 28731, 4/1/2017 12:00:00 AM
41008, Mobile, _BLe461c99__, 41008_RBA_Dayton_Cinci_3.1.17_160x600_BLe461c99__, 0, 1, 4/1/2017 12:00:00 AM
41008, Mobile, _BLe461c99__, 41008_RBA_Indy_March_3.1.17_300x250_BLe461c99__, 0, 1, 4/1/2017 12:00:00 AM
41008, Mobile, _BLe461c99__, 41008_RBA_Indy_March_3.1.17_728x90_BLe461c99__, 0, 1, 4/1/2017 12:00:00 AM
41041, 300x250, _BLd3fe570__, 41041_North_Texas_Chevy_Dealers_1.30.17_300x250_Chevy1_BLd3fe570__, 45, 39879, 4/1/2017 12:00:00 AM
41041, 300x250, _BLd3fe570__, 41041_North_Texas_Chevy_Dealers_1.30.17_300x250_Chevy2_BLd3fe570__, 7, 17790, 4/1/2017 12:00:00 AM
41041, 300x250, _BLd3fe570__, 41041_North_Texas_Chevy_Dealers_1.30.17_300x250_Chevy3_BLd3fe570__, 16, 31373, 4/1/2017 12:00:00 AM
41041, 300x250, _BLd3fe570__, 41041_North_Texas_Chevy_Dealers_1.30.17_300x250_Chevy4_BLd3fe570__, 15, 31847, 4/1/2017 12:00:00 AM
41041, 300x250, _BLd3fe570__, 41041_North_Texas_Chevy_Dealers_1.30.17_728x90_Chevy_BLd3fe570__, 4, 19155, 4/1/2017 12:00:00 AM
41041, 300x250, _BLd3fe570__, 41041_North_Texas_Chevy_Dealers_1.30.17_728x90_Chevy2_BLd3fe570__, 16, 59840, 4/1/2017 12:00:00 AM
41041, 300x250, _BLd3fe570__, 41041_North_Texas_Chevy_Dealers_1.30.17_728x90_Chevy3_BLd3fe570__, 13, 27730, 4/1/2017 12:00:00 AM
41041, 300x250, _BLd3fe570__, 41041_North_Texas_Chevy_Dealers_1.30.17_728x90_Chevy4_BLd3fe570__, 14, 13980, 4/1/2017 12:00:00 AM
41041, 300x250, _BLd3fe570__, 41041_North_Texas_Chevy_Dealers_1.30.17_Chevy_320x50_BLd3fe570__, 50, 84690, 4/1/2017 12:00:00 AM
41311, 300x250, _BL3496363__, 41311_Kallal_Medical_Group_2.1.17_320x50_BL3496363__, 21, 24564, 4/1/2017 12:00:00 AM
0, , , 41311_Kallal_Medical_Group_2.1.17_320x50_RestlessLegsBL3496363__, 5, 10163, 4/1/2017 12:00:00 AM
41311, 300x250, _BL3496363__, 41311_Kallal_Medical_Group_2.1.17_320x50_SpiderVeins_BL3496363__, 2, 10837, 4/1/2017 12:00:00 AM
41465, 300x250, _BL6f91969__, 41465_College_of_DuPage_3.1.17_300x250_Static_BL6f91969__, 0, 2, 4/1/2017 12:00:00 AM
41465, 300x250, _BL6f91969__, 41465_College_of_Dupage_3.1.17_320x50_BL6f91969__, 28, 19742, 4/1/2017 12:00:00 AM
41549, 320x50, _BL86716a4__, 41549_Legacy_Health_Community_Service_12.28.16_320x50_69_BL86716a4__, 4, 6130, 4/1/2017 12:00:00 AM
41549, 320x50, _BL86716a4__, 41549_Legacy_Health_Community_Service_12.28.16_320x50_Bang_BL86716a4__, 177, 207794, 4/1/2017 12:00:00 AM
41549, 320x50, _BL86716a4__, 41549_Legacy_Health_Community_Service_12.28.16_320x50_GetLucky_BL86716a4__, 9, 12378, 4/1/2017 12:00:00 AM
41549, 320x50, _BL86716a4__, 41549_Legacy_Health_Community_Service_12.28.16_320x50_Looking_BL86716a4__, 3, 7319, 4/1/2017 12:00:00 AM
41549, 320x50, _BL86716a4__, 41549_Legacy_Health_Community_Service_12.28.16_320x50_MakinLove_BL86716a4__, 6, 7525, 4/1/2017 12:00:00 AM
41549, 320x50, _BL86716a4__, 41549_Legacy_Health_Community_Service_12.28.16_320x50_Raw_BL86716a4__, 7, 11269, 4/1/2017 12:00:00 AM
41549, 320x50, _BL86716a4__, 41549_Legacy_Health_Community_Service_12.28.16_320x50_Shagging_BL86716a4__, 11, 16140, 4/1/2017 12:00:00 AM
41549, 320x50, _BL86716a4__, 41549_Legacy_Health_Community_Service_12.28.16_320x50_Smashing_BL86716a4__, 49, 73217, 4/1/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_3.6.17_300x250_College_Graduate_Bonus_BLb2f8fca__, 6, 4540, 4/3/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_3.6.17_300x250_CRV_BLb2f8fca__, 0, 3, 4/4/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_3.6.17_300x250_Must_Go_BLb2f8fca__, 0, 3, 4/5/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_3.6.17_300x250_Specials_BLb2f8fca__, 0, 3, 4/2/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_3.6.17_320x50_College_Graduate_Bonus_BLb2f8fca__, 16, 11400, 4/3/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_3.6.17_320x50_CRV_BLb2f8fca__, 0, 3, 4/3/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_3.6.17_320x50_Specials_BLb2f8fca__, 0, 3, 4/4/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_3.8.17_300x250_Accord_BLb2f8fca__, 12, 7511, 4/3/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_3.8.17_300x250_AccordHybrid_BLb2f8fca__, 4, 2903, 4/3/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_3.8.17_300x250_Civic_BLb2f8fca__, 5, 5256, 4/3/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_3.8.17_300x250_CRV_BLb2f8fca__, 63, 39652, 4/3/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_3.8.17_320x50_FastBreak_BLb2f8fca__, 202, 124066, 4/3/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_4.10.17_Mobile_300x250_Accord_AsLowAs_BLb2f8fca__, 14, 5741, 4/12/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_4.10.17_Mobile_300x250_Accord_BLb2f8fca__, 7, 6735, 4/12/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_4.10.17_Mobile_300x250_AccordHybrid_AsLowAs_BLb2f8fca__, 13, 10885, 4/12/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_4.10.17_Mobile_300x250_AccordHybrid_BLb2f8fca__, 7, 6736, 4/12/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_4.10.17_Mobile_300x250_Civic_BLb2f8fca__, 4, 3307, 4/12/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_4.10.17_Mobile_300x250_CR-V_AsLowAs_BLb2f8fca__, 0, 5865, 4/12/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_4.10.17_Mobile_300x250_CR-V_BLb2f8fca__, 3, 2820, 4/12/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_4.10.17_Mobile_300x250_Fit_AsLowAs_BLb2f8fca__, 8, 3562, 4/12/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_4.10.17_Mobile_300x250_Fit_BLb2f8fca__, 11, 7347, 4/12/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_4.10.17_Mobile_300x250_HR-V_AsLowAs_BLb2f8fca__, 337, 185646, 4/12/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_4.10.17_Mobile_300x250_HR-V_BLb2f8fca__, 5, 3831, 4/12/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_4.21.17_Mobile_320x50_SpringFever_BLb2f8fca__, 58, 28534, 4/22/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_Spanish_3.20.17_Desktop_300x250_Accord_BLb2f8fca__, 0, 1, 4/3/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_Spanish_3.20.17_Desktop_300x250_AccordHybrid_BLb2f8fca__, 0, 1, 4/3/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_Spanish_3.20.17_Desktop_300x250_Civic_BLb2f8fca__, 0, 1, 4/3/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_Spanish_3.20.17_Desktop_300x250_CR-V_BLb2f8fca__, 0, 1, 4/3/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_Spanish_3.20.17_Desktop_728x90_Accord_BLb2f8fca__, 0, 1, 4/3/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_Spanish_3.20.17_Desktop_728x90_AccordHybrid_BLb2f8fca__, 0, 1, 4/3/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_Spanish_3.20.17_Desktop_728x90_Civic_BLb2f8fca__, 0, 2, 4/3/2017 12:00:00 AM
42212, 300x250, _BLb2f8fca__, 42212_Kuni_Honda_of_Arapahoe_Spanish_3.20.17_Desktop_728x90_CR-V_BLb2f8fca__, 0, 1, 4/3/2017 12:00:00 AM
42226, 300x250, _BLdbb01ad__, 42226_BNP_Paribas_Open_12.1.16_300x250_Nadal_BLdbb01ad__, 0, 3, 4/2/2017 12:00:00 AM
42226, 300x250, _BLdbb01ad__, 42226_BNP_Paribas_Open_12.1.16_728x90_Nadal_BLdbb01ad__, 0, 3, 4/2/2017 12:00:00 AM
42618, 728x90, _BLde3e9f9__, 42618_Da_Alexander_4.4.17_300x250_BLde3e9f9__, 22, 7745, 4/4/2017 12:00:00 AM
42618, 728x90, _BLde3e9f9__, 42618_DA_Alexander_4.4.17_300x250_BLde3e9f9__, 13, 48458, 4/4/2017 12:00:00 AM
42680, 300x250, _BL2725d6d__, 42680_Gengras_Chevrolet_4.13.17_300x250_Camaro_Mobile_BL2725d6d__, 5, 717, 4/17/2017 12:00:00 AM
42680, 300x250, _BL2725d6d__, 42680_Gengras_Chevrolet_4.13.17_300x250_Colorado_Mobile_BL2725d6d__, 2, 601, 4/17/2017 12:00:00 AM
42680, 300x250, _BL2725d6d__, 42680_Gengras_Chevrolet_4.13.17_300x250_Cruze_Mobile_BL2725d6d__, 4, 1958, 4/17/2017 12:00:00 AM
42680, 300x250, _BL2725d6d__, 42680_Gengras_Chevrolet_4.13.17_300x250_Desktop_Camaro_BL2725d6d__, 6, 6354, 4/17/2017 12:00:00 AM
42680, 300x250, _BL2725d6d__, 42680_Gengras_Chevrolet_4.13.17_300x250_Desktop_Colorado_BL2725d6d__, 1, 4729, 4/17/2017 12:00:00 AM
42680, 300x250, _BL2725d6d__, 42680_Gengras_Chevrolet_4.13.17_300x250_Desktop_Cruze_BL2725d6d__, 2, 3507, 4/17/2017 12:00:00 AM
42680, 300x250, _BL2725d6d__, 42680_Gengras_Chevrolet_4.13.17_300x250_Desktop_Malibu_BL2725d6d__, 8, 24453, 4/17/2017 12:00:00 AM
42680, 300x250, _BL2725d6d__, 42680_Gengras_Chevrolet_4.13.17_300x250_Desktop_Silverado_BL2725d6d__, 0, 3191, 4/17/2017 12:00:00 AM
42680, 300x250, _BL2725d6d__, 42680_Gengras_Chevrolet_4.13.17_300x250_Desktop_Sonic_BL2725d6d__, 0, 2367, 4/17/2017 12:00:00 AM
